Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,time,Date,Time,Weekday,Sentiment_encode,Sentiment_Category
facing defeat championship boxer reflects challenge vowing return stronger determined next bout,Reflection,2020-09-18 19:30:00,BoxingFanChampionshipDefeat,Facebook,"['#Reflection', '#BoxingDefeat']",30.0,60.0,UK,2020,9,18,19,2020-09-18 19:30:00,2020-09-18,19:30:00,4,152,neutre
midst cycling race tire blowout lead frustration cyclist valiantly try overcome unexpected obstacle,Obstacle,2017-05-15 22:00:00,CyclingEnthusiastTireBlowout,Twitter,"['#Obstacle', '#CyclingFrustration']",22.0,45.0,France,2017,5,15,22,2017-05-15 22:00:00,2017-05-15,22:00:00,0,138,positif
gymnast unexpected fall routine spark wave sympathy audience highlighting vulnerability sport,Sympathy,2021-04-05 20:15:00,GymnasticsFanRoutineFall,Instagram,"['#Sympathy', '#GymnasticsFall']",28.0,55.0,Japan,2021,4,5,20,2021-04-05 20:15:00,2021-04-05,20:15:00,0,176,positif
golf tournament missed crucial putt result defeat causing golfer reflect pressure highstakes competition,Pressure,2016-08-20 18:30:00,GolfEnthusiastMissedPutt,Facebook,"['#Pressure', '#GolfDefeat']",18.0,35.0,USA,2016,8,20,18,2016-08-20 18:30:00,2016-08-20,18:30:00,5,148,neutre
experiencing series loss basketball season team grapple frustration determined turn tide renewed effort,Renewed Effort,2019-02-12 19:45:00,BasketballFanTeamLosses,Twitter,"['#RenewedEffort', '#BasketballStruggles']",22.0,45.0,Canada,2019,2,12,19,2019-02-12 19:45:00,2019-02-12,19:45:00,1,156,neutre
despite meticulous training swimmer face disappointment splitsecond miscalculation cost lead crucial race,Miscalculation,2015-06-28 20:00:00,SwimmingEnthusiastRaceSetback,Instagram,"['#Miscalculation', '#SwimmingDisappointment']",28.0,55.0,Australia,2015,6,28,20,2015-06-28 20:00:00,2015-06-28,20:00:00,6,130,négatif
weightlifter failed attempt personal record result frustration highlighting challenging nature pushing physical limit,Challenge,2022-01-08 21:30:00,WeightliftingFanFailedRecord,Facebook,"['#Challenge', '#WeightliftingFailure']",35.0,70.0,Germany,2022,1,8,21,2022-01-08 21:30:00,2022-01-08,21:30:00,5,30,neutre
midst soccer match unexpected goal creates moment despair player teammate console encourage,Despair,2018-12-15 20:15:00,SoccerPlayerOwnGoalMoment,Twitter,"['#Despair', '#OwnGoal']",22.0,45.0,Spain,2018,12,15,20,2018-12-15 20:15:00,2018-12-15,20:15:00,5,50,positif
serene beauty sunset nature unfolds canvas color evoking sense tranquility wonder,Tranquility,2021-07-10 19:00:00,NatureEnthusiastSunsetWonder,Instagram,"['#Tranquility', '#SunsetBeauty']",40.0,80.0,Canada,2021,7,10,19,2021-07-10 19:00:00,2021-07-10,19:00:00,5,181,neutre
embarking spontaneous road trip traveler discovers hidden gem creating memory cherished lifetime,Adventure,2019-09-28 20:30:00,TravelEnthusiastRoadTripDiscovery,Twitter,"['#Adventure', '#RoadTripMemories']",35.0,70.0,USA,2019,9,28,20,2019-09-28 20:30:00,2019-09-28,20:30:00,5,5,positif
amidst bustling city quiet caf becomes sanctuary reflection cup coffee brings solace wandering mind,Solace,2022-03-15 18:45:00,UrbanExplorerCafeSolitude,Facebook,"['#Solace', '#CafeReflection']",30.0,60.0,France,2022,3,15,18,2022-03-15 18:45:00,2022-03-15,18:45:00,1,168,neutre
exploring vibrant street art cultural neighborhood mural tell story infusing city creativity expression,Creativity,2017-11-05 21:15:00,ArtEnthusiastStreetArtExploration,Instagram,"['#Creativity', '#StreetArtVibes']",22.0,45.0,Brazil,2017,11,5,21,2017-11-05 21:15:00,2017-11-05,21:15:00,6,43,positif
world science breakthrough discovery unfolds pushing boundary knowledge opening new frontier exploration,Breakthrough,2020-05-20 16:30:00,ScienceEnthusiastDiscoveryMoment,Twitter,"['#Breakthrough', '#ScientificDiscovery']",28.0,55.0,Germany,2020,5,20,16,2020-05-20 16:30:00,2020-05-20,16:30:00,2,25,positif
connecting melody live orchestra music enthusiast experience symphony resonates deep within soul,Harmony,2016-08-22 19:45:00,MusicLoverLiveOrchestraExperience,Facebook,"['#Harmony', '#OrchestraMelody']",18.0,35.0,UK,2016,8,22,19,2016-08-22 19:45:00,2016-08-22,19:45:00,0,94,positif
embracing aroma freshly baked bread home chef find joy art baking creating delicious memory loved one,Joy in Baking,2023-04-10 17:15:00,HomeBakerDeliciousMemories,Instagram,"['#JoyInBaking', '#HomemadeDelights']",22.0,45.0,India,2023,4,10,17,2023-04-10 17:15:00,2023-04-10,17:15:00,0,117,positif
wandering historical museum history enthusiast becomes immersed tale past envisioning bygone era,Envisioning History,2015-12-18 18:00:00,HistoryBuffMuseumExploration,Twitter,"['#EnvisioningHistory', '#MuseumTales']",28.0,55.0,Italy,2015,12,18,18,2015-12-18 18:00:00,2015-12-18,18:00:00,4,73,négatif
realm literature captivating novel transport reader distant land weaving tapestry imagination escape,Imagination,2021-10-08 20:30:00,BookwormCaptivatingNovelEscape,Facebook,"['#Imagination', '#LiteraryEscape']",35.0,70.0,Japan,2021,10,8,20,2021-10-08 20:30:00,2021-10-08,20:30:00,4,104,positif
capturing essence bustling market photographer freeze moment time frame telling unique vibrant story,Vibrancy,2019-03-22 21:45:00,PhotographyEnthusiastMarketMoments,Instagram,"['#Vibrancy', '#MarketStories']",22.0,45.0,Australia,2019,3,22,21,2019-03-22 21:45:00,2019-03-22,21:45:00,4,183,positif
underneath city light dancer express emotion graceful movement creating mesmerizing performance night sky,Mesmerizing,2018-06-15 22:00:00,DanceEnthusiastCityNightPerformance,Twitter,"['#Mesmerizing', '#NightDancePerformance']",40.0,80.0,USA,2018,6,15,22,2018-06-15 22:00:00,2018-06-15,22:00:00,4,128,positif
heart bustling market street food connoisseur indulges culinary adventure savoring diverse flavor aroma,Culinary Adventure,2019-08-28 19:30:00,FoodieMarketStreetFoodExploration,Instagram,"['#CulinaryAdventure', '#StreetFoodDelights']",35.0,70.0,Thailand,2019,8,28,19,2019-08-28 19:30:00,2019-08-28,19:30:00,2,44,neutre
first snowflake descends winter enthusiast eagerly prepares season frosty delight anticipating magic snowcovered landscape,Winter Magic,2022-12-01 17:45:00,SnowLoverWinterEnthusiast,Facebook,"['#WinterMagic', '#SnowyLandscapes']",30.0,60.0,Canada,2022,12,1,17,2022-12-01 17:45:00,2022-12-01,17:45:00,3,186,positif
amidst page captivating mystery novel reader unravels clue secret experiencing thrilling journey suspense revelation,Thrilling Journey,2017-04-10 21:15:00,MysteryBookwormSuspensefulRead,Twitter,"['#ThrillingJourney', '#MysteryNovel']",22.0,45.0,UK,2017,4,10,21,2017-04-10 21:15:00,2017-04-10,21:15:00,0,179,positif
surrounded vibrant color flower garden gardener nurture blossom finding joy beauty nature everchanging canvas,Nature's Beauty,2020-05-15 18:30:00,GardeningEnthusiastFlowerGarden,Instagram,"['#NaturesBeauty', '#FloralJoy']",28.0,55.0,Australia,2020,5,15,18,2020-05-15 18:30:00,2020-05-15,18:30:00,4,133,positif
astronomy observatory stargazer marvel vastness cosmos contemplating mystery hidden within celestial expanse,Celestial Wonder,2016-09-22 20:00:00,AstronomyEnthusiastStargazing,Facebook,"['#CelestialWonder', '#Stargazing']",18.0,35.0,USA,2016,9,22,20,2016-09-22 20:00:00,2016-09-22,20:00:00,3,29,négatif
engulfed aroma freshly brewed coffee writer find inspiration every sip embarking journey creativity prose,Creative Inspiration,2023-02-12 19:45:00,CoffeeLoverWritersRetreat,Twitter,"['#CreativeInspiration', '#CoffeeJourney']",22.0,45.0,France,2023,2,12,19,2023-02-12 19:45:00,2023-02-12,19:45:00,6,42,positif
realm fashion designer unveils collection tell story blending innovation tradition runway creativity,Runway Creativity,2015-11-10 21:00:00,FashionEnthusiastDesignerShowcase,Instagram,"['#RunwayCreativity', '#FashionInnovation']",28.0,55.0,Italy,2015,11,10,21,2015-11-10 21:00:00,2015-11-10,21:00:00,1,162,neutre
wave crash shore surfer embrace thrill riding ocean energy capturing essence freedom wave,Ocean's Freedom,2021-07-20 18:15:00,SurfingEnthusiastWaveRider,Facebook,"['#OceansFreedom', '#SurfingThrills']",22.0,45.0,Brazil,2021,7,20,18,2021-07-20 18:15:00,2021-07-20,18:15:00,1,139,neutre
exploring historical architecture ancient city traveler transported bygone era monument whisper tale past,Whispers of the Past,2019-04-18 20:30:00,HistoryExplorerAncientCityTour,Twitter,"['#WhispersOfThePast', '#HistoricalTour']",35.0,70.0,Greece,2019,4,18,20,2019-04-18 20:30:00,2019-04-18,20:30:00,3,185,négatif
successfully avoided eye contact crush hallway mission accomplished teencrush stealthmode,Excitement,2023-05-20 19:45:00,CrushAvoider,Twitter,"['#CrushStruggles', '#AvoidingEyeContact']",15.0,30.0,USA,2023,5,20,19,2023-05-20 19:45:00,2023-05-20,19:45:00,5,76,positif
ran snack movie marathon crisis level emergency movienightstruggles teenproblems,Boredom,2023-05-21 21:00:00,MovieBuff,Instagram,"['#SnackCrisis', '#TeenLife']",18.0,35.0,Canada,2023,5,21,21,2023-05-21 21:00:00,2023-05-21,21:00:00,6,24,neutre
spent hour choosing perfect filter selfie struggle instagram aesthetic real selfiequeen teenvibes,Joy,2023-05-22 14:30:00,SelfieAddict,Facebook,"['#SelfieStruggle', '#TeenConfessions']",22.0,45.0,UK,2023,5,22,14,2023-05-22 14:30:00,2023-05-22,14:30:00,0,116,positif
lost headphone vanish thin air headphonemystery teenlife,Frustration,2023-05-23 16:45:00,AudioExplorer,Twitter,"['#TeenProblems', '#LostHeadphones']",20.0,40.0,USA,2023,5,23,16,2023-05-23 16:45:00,2023-05-23,16:45:00,1,86,négatif
decided study exam ended making meme studying instead procrastination level expert procrastinationnation teenconfessions,Surprise,2023-05-24 13:15:00,MemeCreator,Instagram,"['#StudyingMemes', '#TeenLife']",25.0,50.0,Canada,2023,5,24,13,2023-05-24 13:15:00,2023-05-24,13:15:00,2,174,neutre
got dressed day remembered saturday oops weekendvibes teenstruggles,Indifference,2023-05-25 19:00:00,FashionBlunder,Facebook,"['#WeekendOops', '#TeenFashion']",20.0,40.0,USA,2023,5,25,19,2023-05-25 19:00:00,2023-05-25,19:00:00,3,106,neutre
survived group project without drama miracle happen groupprojectsuccess teenachievements,Satisfaction,2023-05-26 14:20:00,GroupGenius,Twitter,"['#TeenSuccess', '#ProjectMiracle']",28.0,55.0,UK,2023,5,26,14,2023-05-26 14:20:00,2023-05-26,14:20:00,4,165,neutre
entered kitchen intention cook left bag chip cooking overrated anyway masterchefintraining teenhumor,Disgust,2023-05-27 21:15:00,ChipExplorer,Instagram,"['#TeenChef', '#CookingFail']",22.0,45.0,Canada,2023,5,27,21,2023-05-27 21:15:00,2023-05-27,21:15:00,5,56,neutre
staring clock class waiting bell ring like exciting event day classcountdown teenlife,Surprise,2023-05-28 12:00:00,ExcitementSeeker,Facebook,"['#ClassEvent', '#TeenExcitement']",18.0,35.0,USA,2023,5,28,12,2023-05-28 12:00:00,2023-05-28,12:00:00,6,174,positif
discovered new book series spent whole night reading need sleep anyway bookwormlife latenightreading,Joy,2023-05-29 23:30:00,NightReader,Twitter,"['#BookDiscoveries', '#TeenReading']",30.0,60.0,UK,2023,5,29,23,2023-05-29 23:30:00,2023-05-29,23:30:00,0,116,positif
bought new video game played hour forgot eat ultimate gaming session gamerlife nofoodgaming,Excitement,2023-05-30 20:45:00,GamingEnthusiast,Instagram,"['#GameOn', '#TeenGamer']",22.0,45.0,USA,2023,5,30,20,2023-05-30 20:45:00,2023-05-30,20:45:00,1,76,négatif
spent day bingewatching new series productivity level zero lazyday tvseriesmarathon,Joy,2023-05-31 15:30:00,LazyWatcher,Facebook,"['#BingeWatchDay', '#TeenLife']",35.0,70.0,Canada,2023,5,31,15,2023-05-31 15:30:00,2023-05-31,15:30:00,2,116,positif
caught latest fashion trend planning shopping spree fashionista trendyteen,Excitement,2023-06-01 18:00:00,TrendExplorer,Twitter,"['#FashionGoals', '#TeenStyle']",20.0,40.0,USA,2023,6,1,18,2023-06-01 18:00:00,2023-06-01,18:00:00,3,76,positif
decided learn new instrument day one still trying figure hold musicnovice learningjourney,Frustration,2023-06-02 14:30:00,MusicalExplorer,Instagram,"['#InstrumentLearning', '#TeenMusic']",28.0,55.0,UK,2023,6,2,14,2023-06-02 14:30:00,2023-06-02,14:30:00,4,86,positif
spent hour creating perfect playlist every mood music therapy playlistmaker teenmusiclover,Joy,2023-06-03 21:15:00,MusicAficionado,Facebook,"['#MusicTherapy', '#TeenPlaylist']",22.0,45.0,Canada,2023,6,3,21,2023-06-03 21:15:00,2023-06-03,21:15:00,5,116,positif
successfully cooked gourmet meal family chef skill unlocked chefmode teenchef,Pride,2023-06-04 19:30:00,HomeChef,Twitter,"['#CookingSuccess', '#TeenCook']",25.0,50.0,USA,2023,6,4,19,2023-06-04 19:30:00,2023-06-04,19:30:00,6,149,positif
spontaneously booked weekend getaway adventure awaits travelbug weekendescape,Excitement,2023-06-05 10:00:00,AdventureSeeker,Instagram,"['#GetawayGoals', '#TeenTravel']",18.0,35.0,UK,2023,6,5,10,2023-06-05 10:00:00,2023-06-05,10:00:00,0,76,positif
attended concert danced night away music heartbeat life concertvibes danceallnight,Joy,2023-06-06 22:30:00,DanceEnthusiast,Facebook,"['#MusicMagic', '#TeenConcert']",28.0,55.0,Canada,2023,6,6,22,2023-06-06 22:30:00,2023-06-06,22:30:00,1,116,neutre
rediscovered childhood cartoon nostalgiafilled marathon cartoonnostalgia teenmemories,Joy,2023-06-07 12:45:00,NostalgiaExplorer,Twitter,"['#ChildhoodMemories', '#TeenCartoons']",22.0,45.0,USA,2023,6,7,12,2023-06-07 12:45:00,2023-06-07,12:45:00,2,116,neutre
embarked diy home decor project let hope turn better last time diyadventure teenhomedecor,Excitement,2023-06-08 16:00:00,HomeDecorator,Instagram,"['#DIYGoals', '#TeenCreative']",35.0,70.0,UK,2023,6,8,16,2023-06-08 16:00:00,2023-06-08,16:00:00,3,76,positif
spent afternoon museum pretending cultured art enthusiast making museumday teenartlover,Curiosity,2023-06-09 14:00:00,ArtExplorer,Facebook,"['#CulturalDay', '#TeenCuriosity']",20.0,40.0,USA,2023,6,9,14,2023-06-09 14:00:00,2023-06-09,14:00:00,4,46,négatif
started blog random thought musing blogging new diary bloggerlife teenblogger,Curiosity,2023-06-10 17:30:00,ThoughtfulBlogger,Twitter,"['#BloggingJourney', '#TeenThoughts']",30.0,60.0,Canada,2023,6,10,17,2023-06-10 17:30:00,2023-06-10,17:30:00,5,46,négatif
relishing peaceful afternoon classic novel quiet moment best moment booklover peacefulafternoon,Contentment,2023-06-11 15:30:00,NovelEnthusiast,Instagram,"['#QuietMoments', '#BookishEscape']",35.0,70.0,USA,2023,6,11,15,2023-06-11 15:30:00,2023-06-11,15:30:00,6,40,positif
reflecting lifetime memory wrinkle tell story embracing beauty aging lifereflections beautyinaging,Gratitude,2023-06-12 18:00:00,WiseSoul,Twitter,"['#AgingGracefully', '#Memories']",28.0,55.0,UK,2023,6,12,18,2023-06-12 18:00:00,2023-06-12,18:00:00,0,90,neutre
exploring world digital art never late discover new passion digitalartistry latebloomer,Curiosity,2023-06-13 14:45:00,ArtAdventurer,Facebook,"['#ArtDiscovery', '#SeniorArtist']",22.0,45.0,Canada,2023,6,13,14,2023-06-13 14:45:00,2023-06-13,14:45:00,1,46,positif
savoring flavor homecooked meal simple joy heart happiness homecooking simplejoys,Contentment,2023-06-14 19:30:00,HomeChefSenior,Instagram,"['#HappinessInFood', '#SeniorLife']",25.0,50.0,USA,2023,6,14,19,2023-06-14 19:30:00,2023-06-14,19:30:00,2,40,positif
embarking journey learning new language mind stay young every new word languagelearning nevertoolate,Curiosity,2023-06-15 12:15:00,LinguisticExplorer,Twitter,"['#MindEnrichment', '#SeniorLearning']",30.0,60.0,UK,2023,6,15,12,2023-06-15 12:15:00,2023-06-15,12:15:00,3,46,positif
attended classical music concert feeling timeless melody resonate music transcends generation classicalmusic timelessmelodies,Joy,2023-06-16 21:45:00,MusicConnoisseur,Facebook,"['#MusicLover', '#SeniorConcert']",18.0,35.0,Canada,2023,6,16,21,2023-06-16 21:45:00,2023-06-16,21:45:00,4,116,neutre
capturing beauty nature photography every snapshot treasure naturephotography seniorphotographer,Joy,2023-06-17 15:00:00,PhotographySenior,Instagram,"['#NatureCapture', '#SeniorMoments']",35.0,70.0,USA,2023,6,17,15,2023-06-17 15:00:00,2023-06-17,15:00:00,5,116,neutre
reconnecting old friend cup tea friendship true essence companionship oldfriends companionship,Contentment,2023-06-18 11:30:00,TeaTimeSenior,Twitter,"['#FriendshipGoals', '#SeniorBonding']",28.0,55.0,UK,2023,6,18,11,2023-06-18 11:30:00,2023-06-18,11:30:00,6,40,positif
embarked road trip revisit cherished place past nostalgia ultimate travel companion roadtrip nostalgiatour,Joy,2023-06-19 16:30:00,RoadTripSenior,Facebook,"['#CherishedPlaces', '#SeniorTravel']",22.0,45.0,Canada,2023,6,19,16,2023-06-19 16:30:00,2023-06-19,16:30:00,0,116,négatif
joined community choir harmonizing fellow voice music creates bond withstand time communitychoir harmonyinaging,Joy,2023-06-20 14:20:00,ChoirEnthusiast,Instagram,"['#MusicHarmony', '#SeniorVoices']",20.0,40.0,USA,2023,6,20,14,2023-06-20 14:20:00,2023-06-20,14:20:00,1,116,neutre
exploring art meditation finding tranquility stillness mind meditationjourney tranquilmind,Contentment,2023-06-21 19:00:00,MeditationSenior,Twitter,"['#MindfulLiving', '#SeniorCalm']",18.0,35.0,UK,2023,6,21,19,2023-06-21 19:00:00,2023-06-21,19:00:00,2,40,neutre
taking stroll garden appreciating beauty blooming flower nature wonder never cease gardenwalk floralbeauty,Contentment,2023-06-22 13:45:00,GardenEnthusiast,Facebook,"['#NatureWonders', '#SeniorGarden']",25.0,50.0,USA,2023,6,22,13,2023-06-22 13:45:00,2023-06-22,13:45:00,3,40,neutre
sipping favorite vintage wine sip telling story year gone cheer life welllived winelover vintagecheers,Contentment,2023-06-23 18:45:00,WineConnoisseur,Instagram,"['#LifeWellLived', '#SeniorWine']",28.0,55.0,UK,2023,6,23,18,2023-06-23 18:45:00,2023-06-23,18:45:00,4,40,positif
participated community art class unleashing creativity golden year art age limit artclass seniorartistry,Joy,2023-06-24 16:15:00,ArtisticSenior,Twitter,"['#CreativityAtAnyAge', '#SeniorCreativity']",22.0,45.0,Canada,2023,6,24,16,2023-06-24 16:15:00,2023-06-24,16:15:00,5,116,positif
embarking journey writing memoir documenting lifetime experience every story matter memoirwriting seniorstories,Gratitude,2023-06-25 20:30:00,MemoiristSenior,Facebook,"['#LifetimeExperiences', '#SeniorMemoir']",35.0,70.0,USA,2023,6,25,20,2023-06-25 20:30:00,2023-06-25,20:30:00,6,90,neutre
attended lecture history always fascinated lesson past learning lifelong adventure historylecture seniorlearning,Curiosity,2023-06-26 14:00:00,HistoryEnthusiast,Instagram,"['#LifetimeAdventure', '#SeniorCuriosity']",30.0,60.0,UK,2023,6,26,14,2023-06-26 14:00:00,2023-06-26,14:00:00,0,46,négatif
rediscovered joy cooking traditional family recipe kitchen place cherished memory familyrecipes seniorcooking,Contentment,2023-06-27 17:45:00,FamilyChefSenior,Twitter,"['#KitchenMemories', '#SeniorCulinary']",20.0,40.0,USA,2023,6,27,17,2023-06-27 17:45:00,2023-06-27,17:45:00,1,40,positif
joined nature photography club capturing beauty great outdoors every click connection nature naturephotography seniorphotographer,Joy,2023-06-28 22:15:00,NaturePhotographySenior,Facebook,"['#OutdoorBeauty', '#SeniorClicks']",18.0,35.0,UK,2023,6,28,22,2023-06-28 22:15:00,2023-06-28,22:15:00,2,116,positif
attended jazz concert swayed rhythm timeless tune music constant companion golden year jazzconcert seniormusic,Joy,2023-06-29 16:30:00,JazzMusicLover,Instagram,"['#TimelessTunes', '#SeniorJazz']",25.0,50.0,USA,2023,6,29,16,2023-06-29 16:30:00,2023-06-29,16:30:00,3,116,positif
joined writing group penning thought reflection writing journey depth soul writinggroup seniorwriter,Gratitude,2023-06-30 19:30:00,SeniorWordsmith,Twitter,"['#SoulfulWriting', '#SeniorReflections']",28.0,55.0,UK,2023,6,30,19,2023-06-30 19:30:00,2023-06-30,19:30:00,4,90,neutre
embarked solo travel adventure discovering beauty new place pace solotravel seniorexplorer,Excitement,2023-07-01 14:00:00,SoloAdventurer,Instagram,"['#DiscoverNewPlaces', '#SeniorTravel']",30.0,60.0,USA,2023,7,1,14,2023-07-01 14:00:00,2023-07-01,14:00:00,5,76,positif
attended vintage car show reminiscing classic ruled road nostalgia every rev vintagecars classicrides,Joy,2023-07-02 18:30:00,CarEnthusiastSenior,Facebook,"['#RoadTripDownMemoryLane', '#SeniorCars']",22.0,45.0,UK,2023,7,2,18,2023-07-02 18:30:00,2023-07-02,18:30:00,6,116,positif
started community garden growing plant friendship green thumb unite communitygarden seniorgardener,Joy,2023-07-03 12:45:00,GreenThumbSenior,Twitter,"['#GardenFriends', '#SeniorGreenThumb']",28.0,55.0,Canada,2023,7,3,12,2023-07-03 12:45:00,2023-07-03,12:45:00,0,116,négatif
hosted family dinner laughter echoed louder clinking utensil family heart happiness familydinner seniorhost,Contentment,2023-07-04 17:00:00,FamilyHostSenior,Instagram,"['#HeartwarmingMoments', '#SeniorFamily']",35.0,70.0,USA,2023,7,4,17,2023-07-04 17:00:00,2023-07-04,17:00:00,1,40,positif
enrolled dance class senior moving rhythm life age number dance floor danceclass seniordancer,Joy,2023-07-05 20:15:00,DanceEnthusiastSenior,Twitter,"['#DanceLife', '#SeniorMoves']",18.0,35.0,UK,2023,7,5,20,2023-07-05 20:15:00,2023-07-05,20:15:00,2,116,neutre
visited art gallery appreciating brushstrokes tell tale creativity art eternal companion artgallery seniorartlover,Joy,2023-07-06 14:30:00,ArtGalleryVisitor,Facebook,"['#CreativeExpressions', '#SeniorArt']",25.0,50.0,USA,2023,7,6,14,2023-07-06 14:30:00,2023-07-06,14:30:00,3,116,neutre
started book club senior discussion lively character novel bookclub seniorreaders,Joy,2023-07-07 19:45:00,SeniorBookClub,Instagram,"['#BookishTalks', '#SeniorBookworms']",22.0,45.0,UK,2023,7,7,19,2023-07-07 19:45:00,2023-07-07,19:45:00,4,116,positif
hosted picnic park basking warmth friendship sunshine simple joy timeless memory parkpicnic seniorjoy,Contentment,2023-07-08 16:00:00,SeniorPicnicHost,Twitter,"['#FriendshipSunshine', '#SeniorMemories']",30.0,60.0,Canada,2023,7,8,16,2023-07-08 16:00:00,2023-07-08,16:00:00,5,40,positif
participated local theater production proving stage belongs every age theaterproduction senioractor,Joy,2023-07-09 22:30:00,SeniorActor,Facebook,"['#StagePassion', '#SeniorTheater']",20.0,40.0,USA,2023,7,9,22,2023-07-09 22:30:00,2023-07-09,22:30:00,6,116,neutre
embarked hiking adventure conquering trail relishing beauty nature age number mountaintop hikingadventure seniorhiker,Excitement,2023-07-10 14:20:00,SeniorHikerExplorer,Instagram,"['#NatureTrailBlazer', '#SeniorExplorer']",28.0,55.0,UK,2023,7,10,14,2023-07-10 14:20:00,2023-07-10,14:20:00,0,76,neutre
hosted photography exhibition featuring snapshot life welllived every photo story tell photographyexhibition seniorphotographer,Gratitude,2023-07-11 18:45:00,SeniorPhotographerExhibitor,Twitter,"['#LifeInPictures', '#SeniorExhibition']",22.0,45.0,Canada,2023,7,11,18,2023-07-11 18:45:00,2023-07-11,18:45:00,1,90,neutre
joined senior cycling club feeling wind hair freedom open road cyclingclub seniorcyclist,Excitement,2023-07-12 13:45:00,SeniorCyclingEnthusiast,Facebook,"['#OpenRoadAdventures', '#SeniorCycling']",25.0,50.0,USA,2023,7,12,13,2023-07-12 13:45:00,2023-07-12,13:45:00,2,76,neutre
attended wine tasting event savoring richness flavor age like fine wine cheer golden year winetasting seniorwinelover,Joy,2023-07-13 20:00:00,SeniorWineConnoisseur,Instagram,"['#AgedToPerfection', '#SeniorCheers']",35.0,70.0,UK,2023,7,13,20,2023-07-13 20:00:00,2023-07-13,20:00:00,3,116,positif
started learning ballroom dancing gliding gracefully across dance floor ageless elegance every step ballroomdancing seniordancer,Joy,2023-07-14 16:15:00,SeniorBallroomDancer,Twitter,"['#GracefulMoves', '#SeniorDance']",20.0,40.0,USA,2023,7,14,16,2023-07-14 16:15:00,2023-07-14,16:15:00,4,116,neutre
organized community painting event turning blank canvas masterpiece shared creativity paintingevent seniorartist,Joy,2023-07-15 19:30:00,SeniorPaintingOrganizer,Facebook,"['#CommunityArt', '#SeniorCreativity']",28.0,55.0,Canada,2023,7,15,19,2023-07-15 19:30:00,2023-07-15,19:30:00,5,116,neutre
hosted memory lane evening old friend reminiscing adventure shaped life memorylane seniorreminiscing,Gratitude,2023-07-16 14:00:00,SeniorMemoriesHost,Instagram,"['#FriendshipAdventures', '#SeniorNostalgia']",30.0,60.0,USA,2023,7,16,14,2023-07-16 14:00:00,2023-07-16,14:00:00,6,90,positif
joined senior astronomy club stargazing finding wonder vastness cosmos astronomyclub seniorstargazer,Curiosity,2023-07-17 22:15:00,SeniorStargazer,Twitter,"['#CelestialWonders', '#SeniorAstronomy']",18.0,35.0,UK,2023,7,17,22,2023-07-17 22:15:00,2023-07-17,22:15:00,0,46,neutre
attended local jazz festival tapping toe tune stood test time music lifelong love affair jazzfestival seniormusiclover,Joy,2023-07-18 16:30:00,SeniorJazzFestivalGoer,Facebook,"['#TimelessTunes', '#SeniorJazz']",25.0,50.0,USA,2023,7,18,16,2023-07-18 16:30:00,2023-07-18,16:30:00,1,116,positif
started blog sharing wisdom gained year proving every day chance learn grow seniorwisdom blog,Gratitude,2023-07-19 19:45:00,WisdomBloggerSenior,Instagram,"['#LifeLessons', '#SeniorBlog']",22.0,45.0,UK,2023,7,19,19,2023-07-19 19:45:00,2023-07-19,19:45:00,2,90,neutre
participated charity run proving age barrier supporting meaningful cause charityrun seniorrunner,Excitement,2023-07-20 17:00:00,SeniorCharityRunner,Twitter,"['#RunForACause', '#SeniorSupport']",30.0,60.0,Canada,2023,7,20,17,2023-07-20 17:00:00,2023-07-20,17:00:00,3,76,positif
survived challenging physic exam equation wont defeat,Relief,2023-08-01 13:30:00,PhysicsWhizHighSchool,Instagram,"['#PhysicsSurvivor', '#HighSchoolAdventures']",20.0,40.0,USA,2023,8,1,13,2023-08-01 13:30:00,2023-08-01,13:30:00,1,155,positif
exploring world coding debugging adventure codingjourney highschoolcoder,Excitement,2023-08-02 14:45:00,CodeExplorerHighSchool,Twitter,"['#CodingAdventure', '#HighSchoolCoderLife']",25.0,50.0,UK,2023,8,2,14,2023-08-02 14:45:00,2023-08-02,14:45:00,2,76,neutre
joined school debate team word weapon im ready battle,Excitement,2023-08-03 12:15:00,DebateWarriorHighSchool,Facebook,"['#DebateWarrior', '#HighSchoolDebater']",18.0,35.0,Canada,2023,8,3,12,2023-08-03 12:15:00,2023-08-03,12:15:00,3,76,positif
started photography club school capturing moment one snapshot time,Joy,2023-08-04 16:30:00,PhotoClubHighSchool,Instagram,"['#PhotographyClub', '#HighSchoolPhotographer']",22.0,45.0,USA,2023,8,4,16,2023-08-04 16:30:00,2023-08-04,16:30:00,4,116,neutre
daydreaming upcoming prom dress dance fairytale making,Excitement,2023-08-05 19:45:00,PromDreamerHighSchool,Twitter,"['#PromDreams', '#HighSchoolFairytale']",30.0,60.0,Canada,2023,8,5,19,2023-08-05 19:45:00,2023-08-05,19:45:00,5,76,neutre
convinced teacher class outdoors learning equation side fresh air,Positive,2023-08-06 14:00:00,OutdoorClassHighSchool,Facebook,"['#OutdoorClassroom', '#HighSchoolExplorer']",28.0,55.0,USA,2023,8,6,14,2023-08-06 14:00:00,2023-08-06,14:00:00,6,146,positif
